H67_Cycle_Num,H67_Cycle_Life(%),H67_C_Rest_Start_Volt(V),H67_C_Rest_End_Volt(V),H67_D_Rest_Start_Volt(V),H67_D_Rest_End_Volt(V),H67_CC_Chg_Cur(A),H67_CC_Chg_Volt(V),H67_CC_Chg_CapaCity(Ah),H67_CC_Chg_Energy(Wh),H67_CC_Chg_Time(s),H67_CCCV_Chg_Cur(A),H67_CCCV_Chg_Volt(V),H67_CCCV_Chg_CapaCity(Ah),H67_CCCV_Chg_Energy(Wh),H67_CCCV_Chg_Time(s),H67_CV_Chg_Time(s),H67_CC_Dischg_Cur(A),H67_CC_Dischg_Volt(V),H67_CC_Dischg_CapaCity(Ah),H67_CC_Dischg_Energy(Wh),H67_CC_Dischg_Time(s),H67_Volt_CC_DChg_00s,H67_Volt_CC_DChg_10s,H67_Rin(ohm)
371.0,97.39624778206505,4.1979,4.1889,2.5868,3.1659,1.4002000000000001,4.1961,2.431066611111111,9.237385194444443,6250.0,0.055799999999999995,4.1998,2.6668767222222223,10.227736833333333,8303.7,2053.7000000000007,-2.7983000000000002,2.5,2.6670610000000003,9.520558055555556,3430.7000000000003,4.1046,4.0463,0.020834077832970022
372.0,97.38430531862828,4.1979,4.1886,2.5954,3.1646,1.3995,4.1958,2.4309896944444445,9.235720333333333,6250.0,0.055799999999999995,4.1998,2.66786775,10.230557388888888,8296.7,2046.7000000000007,-2.7983000000000002,2.499,2.666733972222222,9.519982555555556,3430.3,4.0981,4.0466,0.01840403101883282
373.0,96.66819674513144,4.1976,4.188,2.5948,3.2071,1.3995,4.1961,2.4152416944444446,9.171244722222221,6210.0,0.055799999999999995,4.1998,2.6645387777777776,10.218203722222222,8377.300000000001,2167.300000000001,-2.7976,2.5,2.647124333333333,9.425100305555556,3405.6000000000004,4.0935,4.0349,0.0209465255933655
374.0,96.70867513305124,4.1976,4.188,2.5871,3.2037,1.4002000000000001,4.1961,2.391380277777778,9.094851416666666,6150.0,0.055799999999999995,4.1998,2.6470090833333333,10.168403027777778,8358.300000000001,2208.300000000001,-2.7983000000000002,2.4993,2.648232777777778,9.431583472222224,3407.0,4.0966,4.0352,0.021941893292356036
375.0,96.67415428252752,4.1979,4.188,2.588,3.2056,1.3995,4.1961,2.391308027777778,9.093136972222224,6150.0,0.055799999999999995,4.1998,2.6486235555555555,10.1737675,8380.7,2230.7000000000007,-2.7983000000000002,2.5,2.647287472222222,9.427023694444443,3405.8,4.0935,4.0349,0.020941285780652293
376.0,96.4974011574502,4.1976,4.1877,2.5973,3.2152,1.3995,4.1967,2.391314638888889,9.094265583333334,6150.0,0.055799999999999995,4.1998,2.647186,10.168820555555556,8382.9,2232.8999999999996,-2.7979000000000003,2.4996,2.642447333333333,9.404205944444444,3399.7000000000003,4.0987,4.033,0.02348189713713844
377.0,97.29146187103537,4.1976,4.1886,2.584,3.1677,1.4005999999999998,4.1964,2.4034155555555556,9.144378222222223,6180.0,0.055799999999999995,4.1998,2.64666575,10.165964,8302.800000000001,2122.800000000001,-2.7983000000000002,2.4993,2.6641915833333334,9.507297916666666,3427.0,4.0975,4.0442,0.019047278704928033
378.0,97.29397351118398,4.1979,4.1886,2.5954,3.169,1.4002000000000001,4.1961,2.4270721111111113,9.221300416666669,6240.0,0.055799999999999995,4.1998,2.66550725,10.222662305555556,8325.7,2085.7000000000007,-2.7986999999999997,2.5,2.6642603611111118,9.508359611111112,3427.2000000000003,4.0997,4.0448,0.01961625040197233
379.0,97.20664938267365,4.1979,4.1883,2.5954,3.1742,1.4005999999999998,4.1958,2.4270082499999996,9.221119694444443,6240.0,0.055799999999999995,4.1998,2.6647916944444447,10.219739666666666,8304.5,2064.5,-2.7983000000000002,2.4996,2.6618691111111112,9.502140111111112,3424.1000000000004,4.0966,4.0454,0.01829682307115023
380.0,96.73865555493802,4.1979,4.1877,2.5877,3.1994,1.3995,4.1961,2.399189555555556,9.115086055555555,6170.0,0.055799999999999995,4.1995,2.659199833333333,10.207035527777778,8453.300000000001,2283.300000000001,-2.7983000000000002,2.5,2.64905375,9.43290536111111,3408.0,4.0947,4.0327,0.022156309187720897
381.0,96.82940935038792,4.1976,4.188,2.5846,3.1978,1.3991,4.1967,2.4033908333333334,9.138787333333333,6180.0,0.055799999999999995,4.1998,2.6515416944444445,10.180942583333332,8352.1,2172.1000000000004,-2.7983000000000002,2.4993,2.651538916666667,9.447316472222225,3411.1000000000004,4.0941,4.0395,0.019511846478218832
382.0,96.7279607964216,4.1973,4.188,2.5895,3.2018,1.4002000000000001,4.1967,2.399403083333333,9.122987833333333,6170.0,0.055799999999999995,4.1998,2.650946138888889,10.179382833333332,8387.4,2217.3999999999996,-2.7983000000000002,2.5,2.648760888888889,9.433588583333334,3407.6000000000004,4.104,4.0352,0.024586356001858416
383.0,96.827477943747,4.1973,4.1874,2.5954,3.1891,1.3995,4.1967,2.3875310277777775,9.076981805555555,6140.0,0.055799999999999995,4.1995,2.64700875,10.166693305555556,8409.300000000001,2269.300000000001,-2.7979000000000003,2.4993,2.651486027777778,9.44426577777778,3411.0,4.0922,4.0318,0.021587619285893152
384.0,97.23154667500282,4.1976,4.1886,2.5868,3.1711,1.4002000000000001,4.1958,2.415347277777778,9.181913194444444,6210.0,0.055799999999999995,4.1998,2.656308361111111,10.193877305555556,8323.1,2113.1000000000004,-2.7986999999999997,2.5,2.662550888888889,9.501244666666667,3424.9,4.1077,4.0445,0.022581913031050185
385.0,97.2650166130896,4.1979,4.1886,2.5957,3.1677,1.4002000000000001,4.1967,2.427121777777778,9.222865277777775,6240.0,0.055799999999999995,4.1998,2.663554611111111,10.215845555555555,8324.2,2084.2000000000007,-2.7979000000000003,2.5,2.6634674166666668,9.50545036111111,3426.1000000000004,4.0978,4.0448,0.018942778512455745
386.0,96.6801828275207,4.1979,4.1883,2.597,3.2068,1.3991,4.1967,2.4308575,9.236561777777775,6250.0,0.055799999999999995,4.1998,2.6631869999999997,10.212310305555556,8288.6,2038.6000000000004,-2.7983000000000002,2.499,2.647452555555556,9.431216416666667,3405.9,4.0972,4.0389,0.020834077832970022
387.0,96.60818112406872,4.1979,4.188,2.5967,3.2056,1.4005999999999998,4.1967,2.38734425,9.079183,6140.0,0.055799999999999995,4.1998,2.645791722222222,10.164564777777777,8441.1,2301.1000000000004,-2.7983000000000002,2.4996,2.6454808888888888,9.418164333333333,3403.4,4.0919,4.0327,0.021155701676017474
388.0,96.5326168680312,4.1976,4.1877,2.5967,3.2096,1.4005999999999998,4.1961,2.3876638055555555,9.07892038888889,6140.0,0.055799999999999995,4.1998,2.646210222222222,10.164727388888888,8396.300000000001,2256.300000000001,-2.7983000000000002,2.4993,2.6434116666666667,9.410984972222222,3400.7000000000003,4.1012,4.033,0.02437194010649324
389.0,96.493644855564,4.1979,4.1877,2.588,3.2124,1.4005999999999998,4.1964,2.3875656666666667,9.079845916666667,6140.0,0.055799999999999995,4.1998,2.6443744166666665,10.158342472222225,8404.2,2264.2000000000007,-2.7983000000000002,2.5,2.6423444722222222,9.406881888888888,3399.3,4.0935,4.0336,0.021405853553943407
390.0,97.00843167538946,4.1979,4.188,2.5964,3.1811,1.3991,4.1961,2.387546388888889,9.083742749999999,6140.0,0.055799999999999995,4.1998,2.644526027777778,10.162983805555555,8387.5,2247.5,-2.7986999999999997,2.5,2.6564411944444446,9.471422972222225,3417.0,4.0941,4.0392,0.01961625040197233
391.0,97.09043327730058,4.1979,4.1883,2.5871,3.1777,1.4005999999999998,4.1964,2.4192481666666668,9.194255,6220.0,0.055799999999999995,4.1998,2.6595265277777775,10.203369194444443,8349.6,2129.6000000000004,-2.7986999999999997,2.5,2.6586866944444445,9.483276027777778,3420.0,4.0956,4.0423,0.01904455640118631
392.0,97.08911050720614,4.1979,4.1883,2.5948,3.1764,1.4002000000000001,4.1967,2.419239277777778,9.193972944444443,6220.0,0.055799999999999995,4.1998,2.659043638888889,10.201092500000001,8332.300000000001,2112.300000000001,-2.7986999999999997,2.4993,2.658650472222222,9.483663916666666,3419.9,4.0956,4.0426,0.018937363776038853
393.0,96.4999655460995,4.1976,4.188,2.5951,3.2111,1.4005999999999998,4.1964,2.4231694722222223,9.208494111111111,6230.0,0.055799999999999995,4.1998,2.6576439444444446,10.193219527777776,8329.0,2099.0,-2.7983000000000002,2.4996,2.642517555555556,9.408357694444446,3399.6000000000004,4.0935,4.0355,0.020726869885287432
394.0,96.17794203570725,4.1973,4.1874,2.5936,3.2245,1.4002000000000001,4.1967,2.3756279166666667,9.034410527777778,6110.0,0.055799999999999995,4.1995,2.6401564444444445,10.145323638888888,8442.7,2332.7000000000007,-2.7986999999999997,2.4996,2.6336993888888887,9.365180777777777,3388.4,4.1021,4.0274,0.026690963661700075
395.0,96.06709511906864,4.1973,4.1874,2.5976,3.2297,1.3995,4.1964,2.363973666666667,8.993261638888889,6080.0,0.055799999999999995,4.1995,2.6335042777777775,10.12518,8445.0,2365.0,-2.7986999999999997,2.4996,2.6306640000000003,9.35066861111111,3384.6000000000004,4.0993,4.0256,0.02633365491120897
396.0,96.77291469174672,4.1976,4.1874,2.5864,3.1894,1.4002000000000001,4.1964,2.363893027777778,8.99572825,6080.0,0.055799999999999995,4.1995,2.633051055555556,10.126091166666669,8429.1,2349.1000000000004,-2.7983000000000002,2.4996,2.6499918888888887,9.4403965,3409.0,4.0919,4.0339,0.020726869885287432
397.0,97.10362547444612,4.1979,4.1883,2.5948,3.1724,1.4002000000000001,4.1961,2.4114042777777778,9.166501888888888,6200.0,0.055799999999999995,4.1995,2.6539603055555556,10.18515738888889,8334.6,2134.6000000000004,-2.7994,2.4993,2.6590479444444446,9.485174527777776,3420.4,4.1068,4.0423,0.023040651568193102
398.0,97.03125351709504,4.1979,4.1883,2.5957,3.177,1.4002000000000001,4.1964,2.4192460000000002,9.192102194444443,6220.0,0.055799999999999995,4.1995,2.659231027777778,10.199957249999999,8354.0,2134.0,-2.7986999999999997,2.5,2.6570661388888888,9.47648472222222,3418.0,4.0956,4.0417,0.019258941651481225
399.0,97.11882820098369,4.1976,4.1883,2.5957,3.1718,1.4002000000000001,4.1967,2.419196055555556,9.193303,6220.0,0.055799999999999995,4.1995,2.659224527777778,10.201344055555555,8362.1,2142.1000000000004,-2.7994,2.5,2.65946425,9.486600194444444,3421.0,4.0987,4.0417,0.020361506037008065
400.0,97.27354766868314,4.1976,4.1883,2.5942,3.1609,1.4002000000000001,4.1961,2.427112666666667,9.222280305555556,6240.0,0.055799999999999995,4.1995,2.661321,10.205860388888889,8317.9,2077.8999999999996,-2.7986999999999997,2.499,2.6637010277777775,9.508058222222221,3426.3,4.0969,4.0451,0.01850859327544934
401.0,97.36053400391012,4.1976,4.1883,2.5948,3.1541,1.401,4.1967,2.4351673055555563,9.250836722222223,6260.0,0.055799999999999995,4.1998,2.665255111111111,10.217128444444445,8315.9,2055.8999999999996,-2.7986999999999997,2.4996,2.666083027777778,9.520158666666667,3429.3,4.1037,4.0476,0.02004502090256184
402.0,97.44406632673572,4.1976,4.1886,2.593,3.1482,1.4005999999999998,4.1964,2.4391180555555563,9.26419716666667,6270.0,0.055799999999999995,4.1998,2.667072694444445,10.221544083333335,8316.300000000001,2046.300000000001,-2.7986999999999997,2.5,2.6683704444444443,9.531459444444444,3432.1000000000004,4.0987,4.0491,0.017722514024368412
403.0,97.49549915809844,4.1979,4.1889,2.5908,3.1448,1.3995,4.1964,2.4430468333333333,9.27778663888889,6280.0,0.055799999999999995,4.1998,2.6687449166666664,10.225655472222224,8306.0,2026.0,-2.7998000000000003,2.4996,2.669778861111111,9.53803886111111,3433.9,4.1071,4.05,0.020394313879562878
404.0,97.46235991253526,4.1979,4.1886,2.5911,3.147,1.4005999999999998,4.1967,2.4469734722222225,9.292470666666667,6290.0,0.055799999999999995,4.1998,2.670182027777778,10.229888944444445,8303.300000000001,2013.300000000001,-2.7986999999999997,2.4996,2.668871388888889,9.534752055555556,3432.8,4.1074,4.0507,0.020259406152856756
405.0,97.37370185559386,4.1979,4.1883,2.5833,3.1513,1.4005999999999998,4.1958,2.439011861111111,9.260982472222222,6270.0,0.055799999999999995,4.2001,2.6682129722222223,10.22355438888889,8305.5,2035.5,-2.7986999999999997,2.4996,2.6664436111111116,9.52266475,3429.7000000000003,4.1024,4.0485,0.019258941651481225
406.0,96.78568794406948,4.1976,4.188,2.5957,3.1935,1.4002000000000001,4.1961,2.438985472222222,9.262422833333334,6270.0,0.055799999999999995,4.1998,2.66649825,10.217896666666668,8284.7,2014.7000000000007,-2.7979000000000003,2.4996,2.650341666666667,9.446066,3409.5,4.095,4.0407,0.019407412702383775
407.0,96.55711651781664,4.1976,4.1874,2.5964,3.2012,1.4002000000000001,4.1961,2.3917379166666666,9.09059833333333,6150.0,0.055799999999999995,4.1995,2.6484386944444447,10.168617916666665,8410.300000000001,2260.300000000001,-2.7983000000000002,2.5,2.6440825555555563,9.415353972222222,3401.4,4.1,4.0342,0.023514276525032844
408.0,96.49609867524067,4.1976,4.1877,2.5911,3.2043,1.4002000000000001,4.1958,2.391836916666666,9.093205305555555,6150.0,0.055799999999999995,4.1995,2.644953833333333,10.15617838888889,8384.2,2234.2000000000007,-2.7983000000000002,2.5,2.642411666666667,9.4073495,3399.4,4.0956,4.0339,0.022049101240038626
409.0,96.52151635181713,4.1979,4.1874,2.593,3.2028,1.4005999999999998,4.1967,2.3917136111111117,9.0953555,6150.0,0.055799999999999995,4.1998,2.64320525,10.151543805555557,8402.2,2252.2000000000007,-2.7983000000000002,2.5,2.6431076944444443,9.411062055555556,3400.2000000000003,4.0941,4.0339,0.021513061501625998
410.0,96.9666802226932,4.1982,4.188,2.5942,3.1742,1.4005999999999998,4.1961,2.395630611111111,9.111106416666667,6160.0,0.055799999999999995,4.1998,2.6454803333333334,10.160404583333332,8364.800000000001,2204.800000000001,-2.7983000000000002,2.5,2.6552978888888887,9.4694935,3415.5,4.104,4.0401,0.022835292856377188
411.0,97.06209820287783,4.1979,4.1883,2.5874,3.1711,1.3991,4.1964,2.419616527777778,9.193472527777779,6220.0,0.055799999999999995,4.1998,2.6575576944444443,10.192789055555556,8346.1,2126.1000000000004,-2.7986999999999997,2.4996,2.6579107777777775,9.481584805555556,3418.8,4.0959,4.0426,0.01904455640118631
412.0,97.08114345481236,4.1979,4.1883,2.5861,3.1705,1.401,4.1964,2.4194239722222224,9.19185911111111,6220.0,0.055799999999999995,4.1998,2.6584968611111113,10.195931944444444,8363.800000000001,2143.800000000001,-2.7986999999999997,2.5,2.658432305555556,9.483934888888887,3419.5,4.0962,4.0429,0.019044556401185995
413.0,96.29874624624678,4.1979,4.1874,2.5967,3.213,1.4002000000000001,4.1967,2.403649027777778,9.12814125,6180.0,0.055,4.1995,2.6550992222222223,10.184162305555555,8437.7,2257.7000000000007,-2.7979000000000003,2.4996,2.6370074444444445,9.380922166666668,3392.5,4.0931,4.0302,0.02248114657421636
414.0,96.35200194406627,4.1976,4.1874,2.5957,3.2096,1.3995,4.1967,2.379856555555556,9.052164666666668,6120.0,0.055799999999999995,4.1998,2.637780361111111,10.13537588888889,8422.9,2302.8999999999996,-2.7983000000000002,2.4996,2.638465777777778,9.389357694444445,3394.3,4.0944,4.0305,0.022835292856377188
415.0,96.32634791363094,4.1976,4.1874,2.5939,3.2108,1.3995,4.1964,2.379894833333333,9.049862333333333,6120.0,0.055799999999999995,4.1998,2.6393119166666668,10.139335888888889,8439.4,2319.3999999999996,-2.7983000000000002,2.4993,2.6377632777777777,9.386814916666665,3393.4,4.1037,4.0305,0.02615873923453523
416.0,96.19596173506088,4.1979,4.1874,2.5868,3.217,1.3995,4.1967,2.379798083333333,9.050282805555556,6120.0,0.055799999999999995,4.1998,2.637445333333333,10.132317333333333,8431.0,2311.0,-2.7983000000000002,2.4993,2.634192833333333,9.369220055555555,3388.9,4.0981,4.029,0.02469356394954069
417.0,96.91240404426406,4.1979,4.188,2.592,3.1758,1.4002000000000001,4.1961,2.391824222222222,9.098700583333331,6150.0,0.055799999999999995,4.1998,2.6379758611111113,10.13247338888889,8344.1,2194.1000000000004,-2.7994,2.5,2.653811611111111,9.46309761111111,3413.6000000000004,4.0975,4.0401,0.020504393798671264
418.0,96.86086774468843,4.1976,4.188,2.5889,3.1792,1.4002000000000001,4.1961,2.411447527777778,9.16231475,6200.0,0.055799999999999995,4.1998,2.6545091388888893,10.183120888888888,8369.0,2169.0,-2.7986999999999997,2.5,2.6524003611111113,9.457203027777778,3411.9,4.0962,4.0404,0.019937828277414384
419.0,96.65394653478918,4.1979,4.188,2.5902,3.1947,1.4005999999999998,4.1961,2.4116067777777777,9.16380891666667,6200.0,0.055799999999999995,4.1998,2.653955861111111,10.181623833333331,8361.1,2161.1000000000004,-2.7976,2.4996,2.646734111111111,9.437959055555556,3404.6000000000004,4.0956,4.0411,0.019480983700314553
420.0,96.17649348072658,4.1976,4.1871,2.5852,3.2161,1.4005999999999998,4.1961,2.379794888888889,9.045054805555555,6120.0,0.055799999999999995,4.1998,2.644711805555556,10.157620166666668,8487.1,2367.1000000000004,-2.7983000000000002,2.499,2.633659722222222,9.36692275,3388.2000000000003,4.0941,4.0274,0.02383590036808061
421.0,96.29353530301442,4.1979,4.1874,2.5967,3.209,1.4005999999999998,4.1967,2.376020722222222,9.03767261111111,6110.0,0.055799999999999995,4.1998,2.634764527777778,10.12432011111111,8426.2,2316.2000000000007,-2.7994,2.5,2.63686475,9.381493027777779,3392.3,4.1009,4.0296,0.02546974351646778
422.0,96.28220756248965,4.1979,4.1877,2.5964,3.2105,1.401,4.1967,2.379916833333333,9.050522805555556,6120.0,0.055799999999999995,4.1998,2.637914805555556,10.134034305555558,8449.800000000001,2329.800000000001,-2.7994,2.4996,2.6365545555555556,9.38085436111111,3391.8,4.0916,4.0299,0.02204043723655072
423.0,96.5638196349822,4.1973,4.1874,2.5948,3.1894,1.3988,4.1961,2.3719951666666668,9.018448444444445,6100.0,0.055799999999999995,4.1998,2.6362754444444443,10.128329555555556,8499.800000000001,2399.800000000001,-2.7979000000000003,2.4993,2.644266111111111,9.415501749999999,3401.6000000000004,4.0972,4.0311,0.023624861503270166
424.0,96.77028233868307,4.1979,4.1883,2.5864,3.1832,1.401,4.1967,2.407582027777778,9.152116555555557,6190.0,0.055799999999999995,4.1998,2.648628472222222,10.164457500000001,8382.5,2192.5,-2.7994,2.5,2.649919805555556,9.44662175,3408.7000000000003,4.0953,4.0398,0.019825676930770995
425.0,96.78098926993044,4.1979,4.188,2.5871,3.1808,1.3995,4.1964,2.407558833333333,9.149524805555556,6190.0,0.055799999999999995,4.1998,2.6493170277777778,10.164849944444445,8361.4,2171.3999999999996,-2.7986999999999997,2.4996,2.6502130000000004,9.448108222222224,3409.1000000000004,4.1003,4.0398,0.021617179404723703
426.0,96.23024420293724,4.1979,4.1874,2.5843,3.2133,1.4002000000000001,4.1964,2.4114738055555556,9.163872750000001,6200.0,0.055799999999999995,4.1995,2.6495159166666666,10.163582055555556,8369.6,2169.6000000000004,-2.7986999999999997,2.4993,2.635131611111111,9.375214,3390.1000000000004,4.0922,4.0311,0.0218315646550183
427.0,96.20005177265342,4.1976,4.1874,2.593,3.2124,1.3995,4.1967,2.371891333333333,9.021528583333334,6100.0,0.055799999999999995,4.1998,2.63464025,10.12496938888889,8483.7,2383.7000000000007,-2.7983000000000002,2.5,2.634304833333333,9.370300499999999,3389.0,4.0941,4.028,0.02362148447271575
428.0,96.17746527041253,4.1976,4.1874,2.5951,3.213,1.3991,4.1961,2.3719697777777777,9.019619916666668,6100.0,0.055799999999999995,4.1998,2.6348851666666664,10.123764166666666,8459.0,2359.0,-2.7983000000000002,2.5,2.6336863333333334,9.368276138888888,3388.2000000000003,4.1006,4.028,0.025944323339170367
429.0,96.0613384317329,4.1976,4.1871,2.5914,3.2186,1.3995,4.1961,2.372057888888889,9.020556611111111,6100.0,0.055799999999999995,4.1995,2.6344315000000003,10.122431500000001,8451.300000000001,2351.300000000001,-2.7983000000000002,2.4996,2.630506361111111,9.355407888888887,3384.1000000000004,4.1009,4.0277,0.02615873923453523
430.0,96.63951170469448,4.1976,4.1874,2.5877,3.1851,1.3995,4.1967,2.379657472222222,9.055916861111111,6120.0,0.055799999999999995,4.1995,2.6325806944444445,10.118106,8398.0,2278.0,-2.7983000000000002,2.5,2.6463388333333326,9.428991972222223,3404.2000000000003,4.1055,4.0358,0.024907979844905868
431.0,96.60237980338626,4.1979,4.1877,2.5951,3.1913,1.4005999999999998,4.1967,2.4035802222222222,9.134321805555555,6180.0,0.055799999999999995,4.1998,2.6482864166666666,10.162024277777778,8424.1,2244.1000000000004,-2.7998000000000003,2.4996,2.6453220277777776,9.424935583333333,3402.9,4.0959,4.0373,0.020930066433316737
432.0,96.6156612672253,4.1979,4.1877,2.5902,3.1901,1.4002000000000001,4.1967,2.3996750000000002,9.12107413888889,6170.0,0.055799999999999995,4.1998,2.645885944444444,10.155092916666666,8411.6,2241.6000000000004,-2.7983000000000002,2.4996,2.645685722222222,9.426311805555555,3403.3,4.0997,4.0373,0.02229925311796456
433.0,95.9778375551289,4.1976,4.1871,2.5864,3.2223,1.3988,4.1961,2.3799092777777777,9.04073138888889,6120.0,0.055799999999999995,4.1995,2.6431387222222225,10.146187555555557,8509.7,2389.7000000000007,-2.7976,2.4993,2.6282198055555557,9.34121891666667,3381.3,4.0916,4.0249,0.023841864455247348
434.0,95.93064996367808,4.1982,4.1868,2.5871,3.2217,1.3991,4.1961,2.36011575,8.977239805555556,6070.0,0.055799999999999995,4.1998,2.6279103611111108,10.101871305555557,8469.5,2399.5,-2.7983000000000002,2.4993,2.6269276388888887,9.336981472222222,3379.7000000000003,4.0953,4.0246,0.025265339670514076
435.0,95.93436467540027,4.1973,4.1868,2.5948,3.2214,1.3988,4.1961,2.3599919722222222,8.976471250000001,6070.0,0.055799999999999995,4.1995,2.6280968055555554,10.102398944444444,8481.300000000001,2411.300000000001,-2.7979000000000003,2.5,2.627029361111111,9.33765763888889,3379.8,4.0935,4.0249,0.024518388791593692
436.0,95.972416632288,4.1976,4.1868,2.5967,3.2183,1.4002000000000001,4.1967,2.360083611111111,8.97736711111111,6070.0,0.055799999999999995,4.1995,2.626892916666667,10.097857361111112,8498.7,2428.7000000000007,-2.7983000000000002,2.5,2.628071361111111,9.338046666666669,3381.1000000000004,4.0913,4.0228,0.02447914805417583
437.0,96.49752592794223,4.1982,4.1877,2.5858,3.1922,1.4002000000000001,4.1967,2.3839752222222224,9.069426055555555,6130.0,0.055799999999999995,4.1998,2.6322993333333335,10.112323361111113,8405.6,2275.6000000000004,-2.7986999999999997,2.4993,2.64245075,9.416464833333333,3399.1000000000004,4.0993,4.0364,0.022474720405902728
438.0,96.423566443599,4.1979,4.1877,2.5954,3.1966,1.4002000000000001,4.1961,2.391851,9.090824111111113,6150.0,0.055799999999999995,4.1998,2.642586305555556,10.143838472222221,8424.800000000001,2274.800000000001,-2.7994,2.4996,2.6404254722222222,9.403863583333333,3396.6000000000004,4.0969,4.0352,0.02204043723655072
439.0,96.69542308664526,4.1982,4.188,2.5945,3.1804,1.4002000000000001,4.1964,2.391881277777778,9.092264555555555,6150.0,0.055799999999999995,4.1998,2.6413653333333333,10.140033611111113,8438.2,2288.2000000000007,-2.7998000000000003,2.4993,2.6478698888888887,9.436835083333332,3406.0,4.1043,4.0373,0.023930280734338224
440.0,95.78760921691187,4.1976,4.1868,2.5846,3.2282,1.4005999999999998,4.1967,2.3798730833333335,9.041113833333332,6120.0,0.055799999999999995,4.1998,2.644475555555556,10.152343083333331,8546.9,2426.8999999999996,-2.7983000000000002,2.4993,2.6230106666666666,9.318157444444443,3374.6000000000004,4.1021,4.0218,0.02869599399635502
441.0,95.63925304430616,4.1973,4.1865,2.5852,3.2331,1.4005999999999998,4.1967,2.348359388888889,8.933904388888887,6040.0,0.055799999999999995,4.1995,2.621616583333333,10.081465777777776,8507.800000000001,2467.800000000001,-2.7979000000000003,2.4993,2.618948138888889,9.298837305555557,3369.5,4.0987,4.0194,0.028342685585617755
442.0,95.66954184204316,4.1976,4.1868,2.588,3.231,1.3995,4.1967,2.3444255833333334,8.920356916666668,6030.0,0.055799999999999995,4.1995,2.6193378333333333,10.074861361111111,8545.0,2515.0,-2.7983000000000002,2.5,2.6197775555555554,9.300110194444443,3370.6000000000004,4.0938,4.0187,0.0268377229031912
443.0,96.50908190717196,4.1976,4.1874,2.5936,3.1891,1.4002000000000001,4.1964,2.37216925,9.027861388888889,6100.0,0.055799999999999995,4.1998,2.624473083333333,10.087458861111111,8412.1,2312.1000000000004,-2.7986999999999997,2.5,2.6427671944444446,9.413438,3399.6000000000004,4.095,4.0345,0.021617179404723384
444.0,96.44036684107114,4.1976,4.1874,2.5883,3.1947,1.4002000000000001,4.1964,2.399792277777778,9.120782888888886,6170.0,0.055799999999999995,4.1998,2.643952888888889,10.146184444444444,8395.2,2225.2000000000007,-2.7986999999999997,2.5,2.640885527777778,9.406552444444443,3397.2000000000003,4.0993,4.0361,0.022581913031050185
445.0,96.44371738525966,4.1979,4.1877,2.5902,3.1956,1.4002000000000001,4.1961,2.391935611111111,9.091026777777776,6150.0,0.055799999999999995,4.1995,2.643271361111111,10.146550277777779,8450.1,2300.1000000000004,-2.7986999999999997,2.5,2.640977277777778,9.405670305555555,3397.3,4.1034,4.0355,0.024261264158359188
446.0,96.7231758987718,4.1979,4.1877,2.5833,3.1764,1.4002000000000001,4.1964,2.3997687777777776,9.123233277777775,6170.0,0.055799999999999995,4.1998,2.642605,10.143073972222222,8391.9,2221.8999999999996,-2.7986999999999997,2.4996,2.648629861111111,9.442051444444443,3406.9,4.1046,4.0389,0.023475184907278256
447.0,96.8371583080192,4.1979,4.188,2.5899,3.1705,1.4002000000000001,4.1961,2.411699638888889,9.163053805555556,6200.0,0.055799999999999995,4.1998,2.651747888888889,10.171188166666669,8408.800000000001,2208.800000000001,-2.7986999999999997,2.5,2.6517511111111114,9.456488527777777,3410.9,4.0993,4.0407,0.020938292778790227
448.0,96.9072022305799,4.1982,4.188,2.5942,3.1656,1.401,4.1961,2.41570325,9.176959055555555,6210.0,0.055799999999999995,4.1998,2.6534073888888887,10.175251833333334,8407.4,2197.3999999999996,-2.7986999999999997,2.4996,2.6536691666666665,9.46596925,3413.3,4.0969,4.0423,0.01950905777682487
449.0,96.95414332422936,4.1976,4.188,2.5868,3.1612,1.401,4.1961,2.4197569444444444,9.190971472222222,6220.0,0.055799999999999995,4.1998,2.6552769722222225,10.180104277777778,8388.1,2168.1000000000004,-2.7994,2.4996,2.6549545833333332,9.472749972222221,3414.7000000000003,4.0975,4.0432,0.0193970136457814
450.0,96.98510263656178,4.1979,4.188,2.5936,3.1597,1.4005999999999998,4.1964,2.4237295833333334,9.205741111111111,6230.0,0.055799999999999995,4.1998,2.655792,10.18037275,8365.7,2135.7000000000007,-2.7986999999999997,2.4993,2.6558023611111112,9.477024916666668,3415.9,4.1009,4.0442,0.020259406152856756
451.0,96.794742427093,4.1979,4.188,2.5945,3.1721,1.4002000000000001,4.1961,2.419642083333333,9.187909027777778,6220.0,0.055799999999999995,4.2001,2.656441083333333,10.182401055555555,8395.9,2175.8999999999996,-2.7986999999999997,2.5,2.650589611111111,9.45268975,3409.4,4.1083,4.0423,0.023582377532425713
452.0,96.83104556830378,4.1976,4.188,2.5942,3.168,1.4002000000000001,4.1964,2.4117086666666667,9.161110888888889,6200.0,0.055799999999999995,4.1998,2.650771527777778,10.16511775,8404.9,2204.8999999999996,-2.7986999999999997,2.4996,2.651583722222222,9.454488833333333,3410.6000000000004,4.1031,4.0411,0.022153142530460673
