H21_Cycle_Num,H21_Cycle_Life(%),H21_C_Rest_Start_Volt(V),H21_C_Rest_End_Volt(V),H21_D_Rest_Start_Volt(V),H21_D_Rest_End_Volt(V),H21_CC_Chg_Cur(A),H21_CC_Chg_Volt(V),H21_CC_Chg_CapaCity(Ah),H21_CC_Chg_Energy(Wh),H21_CC_Chg_Time(s),H21_CCCV_Chg_Cur(A),H21_CCCV_Chg_Volt(V),H21_CCCV_Chg_CapaCity(Ah),H21_CCCV_Chg_Energy(Wh),H21_CCCV_Chg_Time(s),H21_CV_Chg_Time(s),H21_CC_Dischg_Cur(A),H21_CC_Dischg_Volt(V),H21_CC_Dischg_CapaCity(Ah),H21_CC_Dischg_Energy(Wh),H21_CC_Dischg_Time(s),H21_Volt_CC_DChg_00s,H21_Volt_CC_DChg_10s,H21_Rin(ohm),DChg_IR,Chg_IR
223,92.23002764464933,4.1951,4.1858,2.7043,3.1029,2.5,4.1989,3.5903335555555556,13.781120000000001,5170.0,0.1,4.1992,4.482212444444444,17.526497777777777,9369.2,4199.200000000001,-4.9996,2.5,4.478757777777778,15.416727111111111,3225.0,3.9787,3.9074,0.014261140891271286,0.04142331386510931,0.4384
224,92.5100343990778,4.1992,4.1995,2.7083,3.1029,2.5,4.1982,3.590344,13.778324444444445,5170.0,0.1,4.1995,4.481978222222222,17.522723555555554,9315.900000000001,4145.9000000000015,-4.9996,2.5,4.492355111111111,15.47823111111111,3234.8,3.9973,3.9183,0.015801264101128126,0.0404432354588366,0.43811999999999995
225,92.20823591809204,4.1954,4.1858,2.7105,3.1023,2.5,4.1985,3.583379111111111,13.753921777777778,5160.0,0.1,4.1995,4.480257333333333,17.52035377777778,9349.800000000001,4189.800000000001,-4.9996,2.4996,4.477699555555556,15.422816000000001,3224.2000000000003,3.9784,3.9112,0.013441075286022912,0.04148331866549329,0.43848000000000004
226,92.17660542376946,4.1951,4.1858,2.7002,3.1032,2.5,4.1976,3.590383111111111,13.776703111111113,5170.0,0.1,4.1995,4.479677777777778,17.511287111111113,9294.5,4124.5,-4.9996,2.4993,4.476163555555556,15.418826666666666,3223.1000000000004,3.9893,3.9112,0.01562124969997601,0.03930314425154019,0.4377600000000001
227,92.11604437604592,4.1954,4.1858,2.7039,3.1042,2.5,4.1989,3.5903608888888887,13.779725333333333,5170.0,0.1,4.1995,4.477881777777777,17.506865777777776,9314.7,4144.700000000001,-4.9996,2.5,4.473222666666667,15.407070222222224,3221.0,3.9837,3.9105,0.014641171293703483,0.04042323385870882,0.43788
228,91.94435559045648,4.1951,4.1855,2.7046,3.1082,2.4998,4.1976,3.569492444444445,13.698208888888889,5140.0,0.1,4.1992,4.472515555555556,17.490325333333335,9407.800000000001,4267.800000000001,-4.9992,2.4996,4.464885333333334,15.356997333333332,3215.1000000000004,3.9753,3.9034,0.01438230116818688,0.0420467274763963,0.43579486358908726
229,91.9598230486177,4.1954,4.1858,2.7132,3.1076,2.5,4.1982,3.5694864444444443,13.704286222222224,5140.0,0.1,4.1992,4.468341333333334,17.47897066666667,9368.1,4228.1,-4.9992,2.5,4.465636444444445,15.371075555555555,3215.6000000000004,3.9769,3.9078,0.013822211553848648,0.04178668586973922,0.4362399999999999
230,91.91945206758272,4.1951,4.1858,2.7039,3.1079,2.5000999999999998,4.1976,3.569504,13.701644444444444,5140.0,0.1,4.1995,4.467867111111111,17.474241777777777,9346.5,4206.5,-4.9996,2.4993,4.463676,15.365820444444443,3214.2000000000003,3.9772,3.9087,0.013701096087686972,0.041723337867029475,0.4358625654973804
231,91.901211449763,4.1951,4.1858,2.7098,3.1073,2.5,4.1976,3.5625533333333332,13.674169777777776,5130.0,0.1,4.1995,4.464960888888889,17.46367111111111,9404.900000000001,4274.9000000000015,-4.9996,2.5,4.462790222222222,15.36709688888889,3213.5,3.9853,3.9084,0.015381230498439914,0.040103208256660604,0.4361200000000002
232,91.91393320529208,4.1954,4.1861,2.712,3.1073,2.4998,4.1976,3.5764915555555556,13.727213333333331,5150.0,0.1,4.1995,4.466421777777778,17.464467555555554,9259.900000000001,4109.9000000000015,-4.9996,2.4996,4.463408,15.376748444444443,3213.9,3.98,3.9121,0.013581086486918923,0.04122329786382905,0.4361548923913915
233,92.12861054175916,4.1992,4.1992,2.7123,3.1082,2.5000999999999998,4.1985,3.5764875555555555,13.728556444444445,5150.0,0.1,4.1995,4.4648435555555555,17.459180444444446,9297.0,4147.0,-4.9996,2.5,4.473832888888889,15.416552888888889,3221.4,3.9918,3.9174,0.01488119049523958,0.04148331866549329,0.43610255589776414
234,91.67100258873997,4.1954,4.1855,2.7095,3.1119,2.5,4.1979,3.569554222222222,13.701396444444445,5140.0,0.1,4.1992,4.460084888888889,17.441041777777777,9343.0,4203.0,-4.9996,2.4996,4.451611111111111,15.313473777777775,3205.5,3.9791,3.9046,0.014901192095367631,0.041283302664213206,0.43439999999999995
235,91.68395315282169,4.1951,4.1858,2.7036,3.1107,2.5,4.1976,3.548660444444444,13.627256888888887,5110.0,0.1,4.1992,4.453622666666667,17.427432888888887,9377.1,4267.1,-4.9996,2.4993,4.45224,15.324784,3205.9,3.9874,3.9068,0.016121289703176254,0.039683174653972385,0.43476000000000015
236,91.67885529826796,4.1954,4.1858,2.7123,3.1104,2.5000999999999998,4.1973,3.555626888888889,13.651104,5120.0,0.1,4.1995,4.455491111111112,17.430010666666664,9325.900000000001,4205.9000000000015,-4.9996,2.4993,4.4519924444444445,15.331399111111113,3205.7000000000003,3.9921,3.9102,0.016381310504840405,0.03874309944795588,0.43474261029558836
237,91.57254169235044,4.1951,4.1855,2.7117,3.1125,2.5,4.1973,3.5556375555555557,13.64966222222222,5120.0,0.1,4.1995,4.452363555555555,17.415381333333336,9308.400000000001,4188.4000000000015,-4.9996,2.4993,4.446829777777778,15.301521777777777,3202.0,3.9899,3.9059,0.016801344107528617,0.03912312985038807,0.4339200000000002
238,91.6495494988406,4.1954,4.1858,2.7074,3.1098,2.5,4.1985,3.562617555555556,13.679882666666666,5130.0,0.1,4.1995,4.450488444444444,17.40849066666667,9255.2,4125.200000000001,-4.9996,2.5,4.450569333333333,15.338129777777779,3204.6000000000004,3.9899,3.9136,0.015261220897671776,0.039183134650772146,0.4354800000000001
239,91.58655392811656,4.1954,4.1861,2.7108,3.1104,2.5000999999999998,4.1979,3.5626264444444447,13.676250666666668,5130.0,0.1,4.1995,4.451918222222224,17.410819555555555,9268.800000000001,4138.800000000001,-4.9992,2.4996,4.447510222222222,15.32386488888889,3202.4,3.9837,3.9118,0.01438230116818688,0.040486477836453816,0.43498260069597217
240,91.4530761708248,4.1954,4.1861,2.7142,3.1144,2.5,4.1989,3.562643333333333,13.678386666666666,5130.0,0.1,4.1995,4.449368000000001,17.402174222222225,9264.300000000001,4134.300000000001,-4.9992,2.5,4.441028444444444,15.289443555555556,3197.8,3.9831,3.9096,0.014702352376380156,0.04060649703952629,0.4338000000000001
241,91.37863102012462,4.1951,4.1855,2.7105,3.1141,2.5,4.1989,3.5417402222222223,13.60328,5100.0,0.1,4.1995,4.4405600000000005,17.37769777777778,9364.6,4264.6,-4.9996,2.5,4.437413333333333,15.272928,3195.2000000000003,3.976,3.9062,0.01396111688935112,0.0419033522681815,0.43392
242,91.36219341370004,4.1951,4.1858,2.7117,3.1141,2.4998,4.1976,3.54176,13.600794666666669,5100.0,0.1,4.1995,4.440000444444445,17.372846222222222,9328.400000000001,4228.4000000000015,-5.0,2.5,4.436615111111111,15.275070222222224,3194.6000000000004,3.9849,3.9078,0.015420000000000034,0.04018000000000006,0.43343467477398206
243,91.290576336711,4.1951,4.1858,2.7018,3.1156,2.5,4.1989,3.5487246666666663,13.62912,5110.0,0.1,4.1992,4.438621777777778,17.366176,9298.400000000001,4188.4000000000015,-4.9996,2.5,4.433137333333333,15.261845333333333,3192.1000000000004,3.9918,3.9084,0.01668133450676057,0.038803104248339944,0.43332
244,91.37047628330708,4.1954,4.1861,2.7012,3.1129,2.5,4.1982,3.5417666666666667,13.605980444444443,5100.0,0.1,4.1995,4.436505777777778,17.363432888888887,9264.2,4164.200000000001,-4.9996,2.5,4.437017333333333,15.292940444444444,3194.8,3.9787,3.914,0.012941035282822578,0.0414833186654932,0.43412000000000006
245,91.3214563389808,4.1951,4.1861,2.7117,3.1138,2.5,4.1989,3.555744222222222,13.652280000000001,5120.0,0.1,4.1995,4.438570666666666,17.359710222222223,9221.300000000001,4101.300000000001,-4.9996,2.4996,4.434636888888889,15.284757333333332,3193.1000000000004,3.9787,3.9133,0.013081046483718679,0.0414833186654932,0.4340400000000001
246,91.26805242278512,4.1954,4.1861,2.7108,3.1141,2.5000999999999998,4.1982,3.548786666666667,13.626376888888888,5110.0,0.1,4.1995,4.435952888888889,17.352028444444443,9228.300000000001,4118.300000000001,-5.0,2.5,4.4320435555555555,15.275050666666665,3191.2000000000003,3.9825,3.913,0.013900000000000023,0.04071999999999996,0.4336226550937962
247,91.05083988755432,4.1951,4.1855,2.7024,3.1181,2.5000999999999998,4.1989,3.5418575555555556,13.59900088888889,5100.0,0.1,4.1995,4.431148444444444,17.33347733333333,9307.1,4207.1,-4.9996,2.4993,4.4214955555555555,15.214336,3183.7000000000003,3.9812,3.9053,0.015181214497159744,0.040863269061524994,0.43230270789168435
248,90.94083788776756,4.1951,4.1855,2.7139,3.1197,2.5,4.1979,3.5139848888888885,13.499580444444444,5060.0,0.1,4.1992,4.422052444444445,17.31279288888889,9392.7,4332.700000000001,-4.9992,2.5,4.416153777777778,15.185299555555556,3179.9,3.9778,3.9009,0.015382461193790956,0.04154664746359426,0.43127999999999994
249,90.86938555293644,4.1951,4.1852,2.7151,3.1206,2.5,4.1979,3.507032888888889,13.475145777777778,5050.0,0.1,4.1992,4.417679555555555,17.299162666666668,9412.0,4362.0,-4.9996,2.4996,4.4126840000000005,15.16997511111111,3177.4,3.9794,3.9,0.01588127050164016,0.04116329306344507,0.43091999999999986
250,91.03582089415636,4.1954,4.1858,2.7111,3.1169,2.5000999999999998,4.1979,3.520973555555556,13.529,5070.0,0.1,4.1995,4.418219555555555,17.296977777777776,9250.6,4180.6,-4.9996,2.4996,4.420766222222223,15.232384,3183.1000000000004,3.9815,3.9121,0.013881110488839088,0.040863269061524994,0.43238270469181234
251,91.02238525594296,4.1954,4.1861,2.7036,3.1169,2.5,4.1976,3.5349377777777775,13.574531555555556,5090.0,0.1,4.1995,4.423389333333334,17.30557511111111,9186.0,4096.0,-5.0,2.5,4.420113777777778,15.233813333333334,3182.6000000000004,3.9825,3.913,0.013900000000000023,0.04071999999999996,0.4322800000000003
252,90.95955442737684,4.1954,4.1861,2.7077,3.1172,2.5000999999999998,4.1985,3.5349346666666666,13.576593777777777,5090.0,0.1,4.1995,4.421112444444444,17.298096,9206.2,4116.200000000001,-5.0,2.4996,4.417062666666666,15.222759111111111,3180.4,3.9893,3.9127,0.01532,0.03935999999999993,0.4325026998920044
253,90.95198544045417,4.1954,4.1865,2.7058,3.1169,2.5003,4.1985,3.5349255555555557,13.577423111111111,5090.0,0.1,4.1995,4.419790666666667,17.29341688888889,9182.800000000001,4092.800000000001,-5.0,2.4996,4.416695111111111,15.228531555555556,3180.1000000000004,3.9815,3.9155,0.013199999999999967,0.040999999999999925,0.4325880894292686
254,90.9303401513706,4.1954,4.1865,2.7074,3.1169,2.5000999999999998,4.1982,3.5349679999999997,13.575192,5090.0,0.09996,4.1995,4.418550755555556,17.285802666666665,9145.800000000001,4055.800000000001,-4.9996,2.5,4.415644,15.22944533333333,3179.3,3.9877,3.9174,0.014061124889991117,0.03976318105448433,0.4325026998920044
255,90.91343577549851,4.1958,4.1871,2.7114,3.1166,2.5003,4.1979,3.534993111111111,13.574001777777777,5090.0,0.1,4.1998,4.417612,17.280579555555555,9130.1,4040.1000000000004,-5.0,2.5,4.414823111111111,15.232007111111113,3178.7000000000003,3.9915,3.9195,0.014399999999999923,0.039120000000000044,0.43246810382754053
256,90.87030078714716,4.1958,4.1871,2.707,3.1169,2.5000999999999998,4.1976,3.5350106666666665,13.573217777777778,5090.0,0.1,4.1998,4.416194666666667,17.273811555555557,9108.5,4018.5,-4.9996,2.4996,4.412728444444444,15.226472888888889,3177.2000000000003,3.9846,3.9198,0.01296103688295063,0.04050324025922076,0.43226270949162066
257,90.8246031430058,4.1958,4.1871,2.7095,3.1175,2.5000999999999998,4.1982,3.535001777777778,13.574102222222221,5090.0,0.09997,4.1995,4.4142122666666666,17.266461866666667,9113.2,4023.2000000000007,-5.0,2.4996,4.410509333333334,15.217824,3175.6000000000004,3.9825,3.9195,0.012599999999999945,0.040920000000000026,0.43226270949162027
258,90.72230741527332,4.1954,4.1861,2.7008,3.1184,2.5,4.1982,3.528032,13.548529777777778,5080.0,0.1,4.1995,4.410640444444445,17.25508088888889,9140.7,4060.7000000000007,-4.9996,2.4996,4.405541777777778,15.192174222222222,3172.1000000000004,3.9936,3.9158,0.015561244899591941,0.03850308024641969,0.43192
259,90.56260819784434,4.1958,4.1861,2.7111,3.1218,2.5,4.1982,3.5210266666666663,13.523363555555555,5070.0,0.1,4.1995,4.407123555555556,17.244535111111112,9166.300000000001,4096.300000000001,-4.9996,2.5,4.397786666666667,15.149596444444443,3166.6000000000004,3.984,3.914,0.014001120089607137,0.04042323385870864,0.43056
260,90.44785613250392,4.1951,4.1858,2.7018,3.1222,2.5000999999999998,4.1985,3.4931737777777774,13.423239111111112,5030.0,0.1,4.1992,4.396385777777778,17.216268444444445,9296.7,4266.700000000001,-4.9996,2.4993,4.392214222222222,15.119024,3162.6000000000004,3.9871,3.9065,0.016121289703176254,0.03974317945435646,0.4305027798888046
261,90.40776887407428,4.1954,4.1855,2.7136,3.1225,2.5,4.1979,3.493182444444445,13.422502222222219,5030.0,0.1,4.1995,4.39388,17.204972444444444,9250.300000000001,4220.300000000001,-4.9996,2.4996,4.390267555555555,15.115845333333333,3161.2000000000003,3.9843,3.9071,0.015441235298823982,0.040243219457556614,0.4301599999999999
262,90.36161361282754,4.1954,4.1858,2.7111,3.1231,2.5000999999999998,4.1979,3.4932004444444447,13.422437333333331,5030.0,0.1,4.1995,4.392661777777778,17.19971911111111,9238.1,4208.1,-5.0,2.5,4.388026222222222,15.110504888888888,3159.6000000000004,3.9766,3.9093,0.013459999999999982,0.0418400000000001,0.4299028038878444
263,90.38062302738426,4.1954,4.1858,2.7123,3.1222,2.5,4.1982,3.486215333333333,13.398772444444445,5020.0,0.1,4.1995,4.390217777777778,17.195123555555554,9235.900000000001,4215.9000000000015,-4.9996,2.4993,4.388949333333333,15.124302222222225,3160.2000000000003,3.9794,3.9121,0.013461076886150876,0.041283302664213206,0.4304
264,90.34016967527032,4.1954,4.1861,2.7117,3.1225,2.5,4.1979,3.500188,13.446053333333332,5040.0,0.1,4.1995,4.390920888888889,17.186682666666666,9178.2,4138.200000000001,-4.9996,2.499,4.386984888888889,15.119043555555557,3158.8,3.9794,3.9121,0.013461076886150876,0.0413433074645971,0.4301599999999999
265,90.28307736520544,4.1951,4.1861,2.7067,3.1228,2.5,4.1976,3.493227777777778,13.41964,5030.0,0.1,4.1995,4.388618222222222,17.179825777777776,9186.300000000001,4156.300000000001,-4.9996,2.5,4.384212444444445,15.108840888888889,3156.8,3.9921,3.9118,0.016061284902792274,0.03880310424833977,0.42992000000000025
266,90.09501503958616,4.1951,4.1855,2.7132,3.1256,2.5000999999999998,4.1979,3.4793155555555555,13.366387555555557,5010.0,0.1,4.1992,4.383196,17.16218311111111,9276.800000000001,4266.800000000001,-4.9992,2.5,4.37508,15.05426488888889,3150.3,3.9856,3.9031,0.016502640422467598,0.03998639782365187,0.4289028438862445
267,90.05729823776228,4.1954,4.1855,2.7145,3.1259,2.5,4.1979,3.4723246666666667,13.345064888888889,5000.0,0.1,4.1995,4.377562666666667,17.146476444444446,9271.900000000001,4271.9000000000015,-4.9996,2.5,4.373248444444444,15.051731555555556,3149.0,3.9753,3.9059,0.013881110488839088,0.0420433634690776,0.42879999999999985
268,90.01821773696442,4.1954,4.1855,2.7148,3.1262,2.5,4.1979,3.472321111111111,13.34546311111111,5000.0,0.1,4.1995,4.375316,17.137520000000002,9241.1,4241.1,-4.9996,2.5,4.371350666666666,15.048092444444444,3147.6000000000004,3.9908,3.9071,0.016741339307144637,0.038943115449235954,0.42867999999999995
269,90.01998413899113,4.1951,4.1855,2.7101,3.1246,2.5,4.1976,3.465399777777778,13.317488888888887,4990.0,0.1,4.1992,4.3721208888888885,17.125130666666667,9277.2,4287.200000000001,-4.9996,2.5,4.371436444444445,15.057103999999999,3147.6000000000004,3.9865,3.9065,0.016001280102408207,0.039803184254740435,0.42920000000000014
270,90.04677304433898,4.1954,4.1861,2.7039,3.125,2.5000999999999998,4.1982,3.4863013333333335,13.396018666666668,5020.0,0.09996,4.1995,4.3762944,17.1335424,9149.300000000001,4129.300000000001,-4.9992,2.4993,4.372737333333333,15.072959999999998,3148.5,3.9862,3.9136,0.014522323571771483,0.03998639782365169,0.42926282948682054
271,89.97766370908732,4.1954,4.1861,2.7123,3.1256,2.5,4.1979,3.4793546666666666,13.369120888888888,5010.0,0.1,4.1995,4.373820888888888,17.125427555555554,9177.900000000001,4167.9000000000015,-5.0,2.4996,4.369381333333334,15.058894222222223,3146.1000000000004,3.9921,3.9121,0.016000000000000014,0.038799999999999904,0.4289199999999999
272,89.79039763723135,4.1954,4.1855,2.7083,3.1281,2.5000999999999998,4.1982,3.479352444444444,13.370795555555556,5010.0,0.1,4.1995,4.369086666666667,17.107228444444445,9172.5,4162.5,-4.9996,2.5,4.360287555555556,15.006487111111111,3139.6000000000004,3.9769,3.9056,0.014261140891271286,0.041723337867029385,0.42802287908483666
273,89.78174867394002,4.1951,4.1858,2.7074,3.1277,2.5000999999999998,4.1979,3.4584475555555554,13.295429333333331,4980.0,0.1,4.1995,4.362203555555555,17.090714666666667,9236.300000000001,4256.300000000001,-5.0,2.4996,4.359867555555556,15.01243022222222,3139.3,3.976,3.9078,0.013640000000000008,0.04196000000000009,0.4280628774849006
274,89.73931841593092,4.1951,4.1858,2.7052,3.1281,2.5,4.1982,3.4584706666666665,13.29281422222222,4980.0,0.1,4.1995,4.361428888888889,17.084771555555555,9228.7,4248.700000000001,-4.9996,2.4993,4.357807111111112,15.00740266666667,3137.8,3.9843,3.9081,0.015241219297543813,0.04030322425794068,0.42804000000000003
275,89.68020343826035,4.1954,4.1858,2.7142,3.1287,2.5,4.1989,3.4654293333333333,13.320517333333331,4990.0,0.1,4.1995,4.360036444444445,17.077420444444446,9198.2,4208.200000000001,-4.9996,2.5,4.354936444444444,14.995192888888889,3135.7000000000003,3.9908,3.9078,0.016601328106248536,0.03900312024962003,0.4280800000000001
276,89.73390022940345,4.1958,4.1861,2.7114,3.1271,2.5,4.1985,3.465468444444444,13.322387555555556,4990.0,0.1,4.1995,4.357791555555557,17.069699555555555,9136.800000000001,4146.800000000001,-5.0,2.5,4.357544,15.023934222222222,3137.5,3.9781,3.9146,0.012699999999999979,0.04159999999999995,0.42856000000000005
277,89.68272033233984,4.1958,4.1861,2.7098,3.1277,2.5000999999999998,4.1976,3.4655377777777776,13.316193777777778,4990.0,0.1,4.1995,4.359011555555556,17.068341333333333,9135.0,4145.0,-4.9996,2.4996,4.355058666666666,15.013418666666666,3135.7000000000003,3.9924,3.9133,0.01582126570125609,0.03874309944795579,0.42794288228470884
278,89.58178830358136,4.1954,4.1861,2.7108,3.1293,2.5000999999999998,4.1985,3.4655328888888888,13.318665777777777,4990.0,0.09998,4.1995,4.356651022222223,17.06094506666667,9141.0,4151.0,-4.9996,2.4996,4.350157333333334,14.996117333333334,3132.2000000000003,3.9797,3.914,0.013141051284102657,0.04128330266421312,0.4276628934842606
279,89.42715948367976,4.1954,4.1855,2.7145,3.1308,2.5,4.1979,3.4376722222222225,13.214255999999999,4950.0,0.1,4.1995,4.349448444444445,17.043246222222223,9287.400000000001,4337.4000000000015,-4.9996,2.4996,4.342648444444444,14.947793777777775,3126.9,3.9834,3.9062,0.015441235298823892,0.04042323385870873,0.42684
280,89.39715810625228,4.1951,4.1855,2.7145,3.1308,2.5,4.1976,3.437664888888889,13.215628444444445,4950.0,0.1,4.1995,4.3449217777777775,17.025644444444445,9237.6,4287.6,-4.9996,2.5,4.341191555555556,14.94714311111111,3125.8,3.9753,3.9071,0.013641091287302991,0.0420433634690776,0.42672000000000027
281,89.33423575426511,4.1951,4.1855,2.7021,3.1315,2.5,4.1979,3.437688,13.215448,4950.0,0.1,4.1995,4.342604000000001,17.015632,9233.5,4283.5,-4.9996,2.4993,4.338136,14.93450311111111,3123.6000000000004,3.9865,3.9068,0.01594127530202414,0.039803184254740435,0.42655999999999994
282,89.38290790959131,4.1954,4.1858,2.7129,3.1305,2.5,4.1973,3.423789111111111,13.161663111111112,4930.0,0.1,4.1995,4.341058222222222,17.01372088888889,9275.800000000001,4345.800000000001,-5.0003,2.5,4.340499555555555,14.959308444444444,3125.2000000000003,3.988,3.9112,0.015359078455292679,0.03955762654240754,0.4267200000000001
283,89.36948142372002,4.1954,4.1861,2.7036,3.1305,2.5000999999999998,4.1989,3.4586608888888892,13.294594666666667,4980.0,0.1,4.1995,4.342875555555556,17.00793422222222,9093.400000000001,4113.4000000000015,-5.0,2.4993,4.339847555555555,14.96368711111111,3124.7000000000003,3.989,3.914,0.014999999999999947,0.03941999999999997,0.4273429062837487
284,89.32418648263136,4.1954,4.1861,2.7039,3.1305,2.5000999999999998,4.1985,3.4517277777777777,13.267199111111113,4970.0,0.1,4.1995,4.341376888888889,17.00328177777778,9123.300000000001,4153.300000000001,-5.0003,2.4996,4.337648,14.956915555555556,3123.1000000000004,3.9862,3.9143,0.014379137251764953,0.03997760134391927,0.42718291268349273
285,89.11306940724397,4.1951,4.1855,2.7142,3.1327,2.5000999999999998,4.1979,3.437841777777778,13.210781333333333,4950.0,0.1,4.1995,4.335540444444445,16.980659555555555,9187.5,4237.5,-5.0,2.4996,4.327395999999999,14.895635555555556,3115.8,3.9744,3.905,0.01388000000000007,0.042220000000000014,0.42606295748170075
286,89.09363898495033,4.1954,4.1858,2.7052,3.1327,2.5000999999999998,4.1976,3.423841111111112,13.164195555555557,4930.0,0.1,4.1995,4.330051111111111,16.96981688888889,9209.900000000001,4279.9000000000015,-5.0,2.4996,4.3264524444444445,14.900347555555555,3115.1000000000004,3.9871,3.909,0.015620000000000012,0.03974000000000011,0.425942962281509
287,89.0450766577294,4.1954,4.1858,2.7139,3.133,2.5,4.1982,3.423865333333333,13.164092444444444,4930.0,0.1,4.1995,4.327950666666666,16.960794666666665,9199.2,4269.200000000001,-4.9996,2.4996,4.324094222222222,14.892550222222223,3113.4,3.9908,3.909,0.016361308904712442,0.03900312024962003,0.42607999999999996
288,88.96761123413384,4.1951,4.1855,2.712,3.1339,2.5000999999999998,4.1985,3.4238528888888893,13.164115555555556,4930.0,0.1,4.1995,4.324447111111112,16.94615822222222,9220.1,4290.1,-5.0,2.4996,4.320332444444444,14.869252444444445,3110.7000000000003,3.9825,3.9043,0.015639999999999966,0.04060000000000006,0.4258229670813168
289,89.05633403852129,4.1958,4.1861,2.7111,3.1324,2.5000999999999998,4.1979,3.430884666666667,13.190085333333332,4940.0,0.1,4.1995,4.324825333333333,16.944227555555557,9093.1,4153.1,-5.0003,2.5,4.324640888888889,14.91490311111111,3113.7000000000003,3.9927,3.9158,0.015379077255364715,0.03867767933923956,0.42618295268189266
290,88.98805756640138,4.1958,4.1861,2.712,3.1327,2.5000999999999998,4.1976,3.4309066666666665,13.186869333333334,4940.0,0.1,4.1995,4.325258666666667,16.942762666666667,9094.5,4154.5,-5.0,2.4993,4.321325333333333,14.900333333333334,3111.3,3.9815,3.914,0.013499999999999979,0.040919999999999936,0.425942962281509
291,88.93926643062777,4.1958,4.1861,2.7129,3.133,2.5003,4.1982,3.430929333333333,13.188611555555555,4940.0,0.1,4.1998,4.323565333333333,16.937351111111113,9107.900000000001,4167.9000000000015,-5.0,2.4996,4.318956,14.89639466666667,3109.6000000000004,3.9893,3.9158,0.014700000000000024,0.03935999999999993,0.42602887653481575
292,88.675111532729,4.1951,4.1852,2.7154,3.1358,2.5000999999999998,4.1985,3.409993777777778,13.111299555555556,4910.0,0.1,4.1995,4.316497333333333,16.918154666666666,9251.300000000001,4341.300000000001,-5.0,2.4996,4.306128444444445,14.812755555555556,3100.5,3.975,3.9019,0.014620000000000032,0.04203999999999999,0.42506299748010085
293,88.57496660539174,4.1951,4.1852,2.7157,3.137,2.5,4.1979,3.389111555555556,13.036066666666667,4880.0,0.09996,4.1995,4.307151288888889,16.89135217777778,9305.2,4425.200000000001,-4.9996,2.499,4.301265333333334,14.788860444444445,3097.0,3.976,3.8994,0.015321225698055845,0.041843347467797436,0.4243599999999999
294,88.58734972426281,4.1951,4.1852,2.7139,3.1358,2.5,4.1979,3.3821635555555556,13.010994666666667,4870.0,0.1,4.1995,4.302701333333333,16.876734222222222,9320.7,4450.700000000001,-5.0,2.4993,4.301866666666667,14.800234666666666,3097.4,3.9716,3.8988,0.014559999999999995,0.04272,0.42483999999999983
295,88.69593311102294,4.1954,4.1861,2.7105,3.1352,2.5000999999999998,4.1979,3.410060888888889,13.113296,4910.0,0.09996,4.1995,4.307996088888889,16.884272355555556,9111.5,4201.5,-5.0,2.5,4.3071395555555565,14.849551111111111,3101.1000000000004,3.9775,3.9143,0.01264000000000003,0.04171999999999994,0.4250629974801006
296,88.64999750598678,4.1954,4.1858,2.7015,3.1352,2.5000999999999998,4.1982,3.417073333333333,13.137407999999999,4920.0,0.1,4.1995,4.308258666666666,16.880076444444445,9095.5,4175.5,-5.0,2.4993,4.304908888888889,14.841130666666666,3099.5,3.988,3.913,0.015000000000000036,0.03956000000000008,0.4251829926802927
297,88.58104376055093,4.1954,4.1858,2.7136,3.1358,2.5000999999999998,4.1979,3.410104444444445,13.111040000000001,4910.0,0.09997,4.1995,4.305876622222222,16.87292728888889,9098.5,4188.5,-5.0,2.5,4.301560444444444,14.828225777777778,3097.1000000000004,3.9766,3.9121,0.012899999999999957,0.0418400000000001,0.4248230070797167
298,88.59053473931611,4.1954,4.1861,2.7111,3.1352,2.5003,4.1976,3.410126888888889,13.110844444444444,4910.0,0.1,4.1998,4.3041626666666675,16.865578666666668,9054.400000000001,4144.4000000000015,-5.0,2.5,4.302021333333333,14.841218666666668,3097.4,3.9818,3.9171,0.012939999999999952,0.04085999999999999,0.4249090109186898
299,88.56808404412709,4.1958,4.1861,2.7008,3.1352,2.5003,4.1979,3.4171039999999997,13.136501333333333,4920.0,0.1,4.1998,4.303482666666667,16.859091555555555,9014.2,4094.2000000000007,-5.0,2.4993,4.300931111111111,14.841733333333334,3096.6000000000004,3.9865,3.918,0.013699999999999957,0.039919999999999956,0.4250289965204173
300,88.53973924062102,4.1958,4.1865,2.7012,3.1349,2.5003,4.1979,3.4171111111111117,13.136018666666669,4920.0,0.09996,4.1998,4.302447644444444,16.854230755555555,8994.800000000001,4074.800000000001,-5.0003,2.4996,4.299554666666667,14.841625777777775,3095.6000000000004,3.9828,3.9198,0.01259924404535731,0.04073755574665511,0.4251489821221452
301,88.49680560379602,4.1958,4.1865,2.7074,3.1349,2.5003,4.1976,3.4171255555555557,13.13552,4920.0,0.09997,4.1998,4.300656,16.8461568,8974.400000000001,4054.4000000000015,-5.0,2.4996,4.297469777777778,14.835788444444445,3094.1000000000004,3.9834,3.9202,0.01264000000000003,0.04061999999999992,0.4250289965204177
302,88.44522300367969,4.1958,4.1865,2.7036,3.1349,2.5000999999999998,4.1979,3.4171153333333333,13.135871999999999,4920.0,0.09997,4.1998,4.298429866666666,16.83720817777778,8961.0,4041.0,-5.0,2.4993,4.294964888888889,14.82753688888889,3092.3,3.9902,3.9208,0.01388000000000007,0.03925999999999989,0.4251829926802927
